ilan no,Price,City,Town,Neighbourhood,Total Square of Meter,Number of room,Age of Structure,Floor of house,Number of floors,Heating,Credi Accepting
15093871,"3,500,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Ataevler Mahallesi Satılık Daire,170 M2,4+1,11-15,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15100036,"2,950,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Özgürlük Mahallesi Satılık Daire,98 M2,2+1,0 (Yeni),4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15093354,"2,450,000",Kocaeli Satılık Daire,Karamürsel Satılık Daire,Ereğli Mahallesi Satılık Daire,160 M2,3+1,16-20,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15080125,"2,400,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Fatih Mahallesi Satılık Daire,87 M2,1+1,5-10,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15081381,"3,650,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,150 M2,2+1,0 (Yeni),5,4.Kat,Yerden Isıtma,Krediye Uygun
15081374,"4,750,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,150 M2,3+1,5-10,4,4.Kat,Yerden Isıtma,Krediye Uygun
15081383,"2,950,000",Kocaeli Satılık Daire,Gölcük Satılık Daire,Çiftlik Mahallesi Satılık Daire,145 M2,3+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15081392,"1,550,000",Kocaeli Satılık Daire,İzmit Satılık Daire,M. Alipaşa Mahallesi Satılık Daire,90 M2,2+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15081395,"2,225,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Turgut Mahallesi Satılık Daire,178 M2,2+1,16-20,5,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15081393,"2,350,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,100 M2,2+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15105912,"2,850,000",Kocaeli Satılık Daire,Gölcük Satılık Daire,İpek Yolu Mahallesi Satılık Daire,120 M2,3+1,4,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15081394,"2,850,000",Kocaeli Satılık Daire,Gölcük Satılık Daire,Çiftlik Mahallesi Satılık Daire,165 M2,3+1,5-10,3,Çatı Katı,Kombi Doğalgaz,Krediye Uygun
15081614,"4,100,000",Kocaeli Satılık Daire,Gölcük Satılık Daire,Yazlık Yeni Mahallesi Satılık Daire,60 M2,1.5+1,5-10,4,Çatı Dubleks,Kombi Doğalgaz,Bilinmiyor
15082738,"4,300,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Yeşilyurt Mahallesi Satılık Daire,145 M2,3+1,0 (Yeni),3,1.Kat,Yerden Isıtma,Krediye Uygun Değil
15082745,"3,300,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Döngel Mahallesi Satılık Daire,135 M2,3+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
15085385,"2,650,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Şirintepe Mahallesi Satılık Daire,100 M2,2+1,5-10,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15084058,"3,200,000",Kocaeli Satılık Daire,İzmit Satılık Daire,28 Haziran Mahallesi Satılık Daire,160 M2,3+1,2,3,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15085775,"1,660,000",Kocaeli Satılık Daire,Körfez Satılık Daire,Mimar Sinan Mahallesi Satılık Daire,105 M2,2+1,21 Ve Üzeri,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15085454,"2,550,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,İnönü Mahallesi Satılık Daire,85 M2,2+1,1,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15087270,"2,900,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Fatih Mahallesi Satılık Daire,126 M2,3+1,0 (Yeni),4,2.Kat,Yerden Isıtma,Krediye Uygun
15086356,"2,190,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Atatürk Mahallesi Satılık Daire,80 M2,2+1,0 (Yeni),4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15087384,"1,650,000",Kocaeli Satılık Daire,Körfez Satılık Daire,Güney Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,2,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15087576,"2,600,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Fatih Mahallesi Satılık Daire,112 M2,2+1,0 (Yeni),4,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
15081283,"1,990,000",Kocaeli Satılık Daire,Kandıra Satılık Daire,Orhan Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),4,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil
15087585,"3,300,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Fatih Mahallesi Satılık Daire,166 M2,3+1,0 (Yeni),4,Çatı Dubleks,Yerden Isıtma,Krediye Uygun
15087678,"3,100,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Fatih Mahallesi Satılık Daire,147 M2,3+1,0 (Yeni),4,Çatı Dubleks,Yerden Isıtma,Krediye Uygun
15087639,"2,550,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Yeni Mahallesi Satılık Daire,130 M2,2+1,11-15,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15088075,"2,650,000",Kocaeli Satılık Daire,Derince Satılık Daire,Yavuz Sultan Mahallesi Satılık Daire,140 M2,3+1,5-10,7,3.Kat,Kombi Doğalgaz,Krediye Uygun
15082737,"1,850,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Havuzlubahçe Mahallesi Satılık Daire,88 M2,2+1,11-15,6,3.Kat,Kombi Doğalgaz,Krediye Uygun
15094338,"4,750,000",Kocaeli Satılık Daire,Kandıra Satılık Daire,Cebeci Mahallesi Satılık Daire,160 M2,4+1,0 (Yeni),3,Çatı Katı,Kombi Doğalgaz,Krediye Uygun Değil
15089275,"3,240,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,94 M2,1+1,1,4,Bahçe Katı,Yerden Isıtma,Krediye Uygun
15087643,"3,600,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Atatürk Mahallesi Satılık Daire,170 M2,4+1,11-15,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15088658,"3,450,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Sırasöğütler Mahallesi Satılık Daire,120 M2,3+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15094100,"1,360,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Kozluk Mahallesi Satılık Daire,179 M2,3+1,21 Ve Üzeri,5,Kot 1 (-1).Kat,Kombi Doğalgaz,Bilinmiyor
15079483,"2,650,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Yahyakaptan Mahallesi Satılık Daire,110 M2,3+1,21 Ve Üzeri,5,Düz Giriş (Zemin),Merkezi Doğalgaz,Krediye Uygun
15087831,"2,645,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Nenehatun Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15094502,"2,750,000",Kocaeli Satılık Daire,Körfez Satılık Daire,Güney Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),3,2.Kat,Kat Kaloriferi,Krediye Uygun
15074415,"5,750,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,300 M2,4+2,5-10,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15074413,"1,980,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Yeşilkent Mahallesi Satılık Daire,135 M2,3+1,16-20,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15074414,"3,250,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Yeşilyurt Mahallesi Satılık Daire,105 M2,2+1,0 (Yeni),4,2.Kat,Yerden Isıtma,Krediye Uygun
15074428,"2,625,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Seymen Mahallesi Satılık Daire,68 M2,1+1,0 (Yeni),3,Kot 2 (-2).Kat,Kombi Doğalgaz,Krediye Uygun
15074419,"2,100,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Gündoğdu Mahallesi Satılık Daire,95 M2,2+1,1,4,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15074421,"2,350,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Serdar Mahallesi Satılık Daire,94 M2,2+1,11-15,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15074443,"2,550,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Sepetçi Mahallesi Satılık Daire,87 M2,2+1,0 (Yeni),6,5.Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil
15074427,"2,550,000",Kocaeli Satılık Daire,Gölcük Satılık Daire,Karaköprü Mahallesi Satılık Daire,130 M2,3+1,5-10,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15074422,"2,500,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Serdar Mahallesi Satılık Daire,110 M2,3+1,16-20,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15074466,"2,150,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,122 M2,2+1,3,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15074482,"2,800,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Alikahya Fatih Mahallesi Satılık Daire,145 M2,3+1,4,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15074994,"225,000,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Turgut Mahallesi Satılık Daire,680 M2,9+ Oda,4,5,Müstakil,Kombi Doğalgaz,Krediye Uygun Değil
15074465,"5,775,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Alikahya Fatih Mahallesi Satılık Daire,230 M2,3+1,5-10,2,Çatı Katı,Kombi Doğalgaz,Krediye Uygun
15074471,"2,400,000",Kocaeli Satılık Daire,Gölcük Satılık Daire,Yazlık Yeni Mahallesi Satılık Daire,135 M2,3+1,5-10,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun Değil
15074486,"2,420,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,88 M2,2+1,0 (Yeni),4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15074483,"6,650,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Alikahya Fatih Mahallesi Satılık Daire,153 M2,3+1,2,5,Düz Giriş (Zemin),Yerden Isıtma,Krediye Uygun
15075420,"4,500,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Vezirçiftliği Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,4,1.Kat,Doğalgaz Sobalı,Krediye Uygun Değil
15076087,"2,100,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Tüysüzler Mahallesi Satılık Daire,90 M2,2+1,4,3,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15076699,"4,602,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Dumlupınar Mahallesi Satılık Daire,175 M2,3+1,0 (Yeni),4,1.Kat,Yerden Isıtma,Krediye Uygun
15076694,"5,300,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Yahyakaptan Mahallesi Satılık Daire,150 M2,3+1,4,3,Çatı Katı,Kombi Doğalgaz,Krediye Uygun
15075425,"7,500,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Vezirçiftliği Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,3,1.Kat,Doğalgaz Sobalı,Krediye Uygun Değil
15094522,"1,875,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Altınkent Mahallesi Satılık Daire,105 M2,3+1,21 Ve Üzeri,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15076697,"3,350,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Yeşilyurt Mahallesi Satılık Daire,108 M2,2+1,0 (Yeni),3,1.Kat,Yerden Isıtma,Krediye Uygun
15071288,"1,580,000",Kocaeli Satılık Daire,Körfez Satılık Daire,Mimar Sinan Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15078580,"2,400,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,135 M2,2+1,4,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15072177,"1,950,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Akarca Mahallesi Satılık Daire,105 M2,3+1,21 Ve Üzeri,12,8.Kat,Merkezi Doğalgaz,Krediye Uygun
15078601,"1,250,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Akpınar Mahallesi Satılık Daire,70 M2,1+1,5-10,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15072426,"2,400,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Arapçeşme Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),5,Bahçe Katı,Yerden Isıtma,Krediye Uygun
15073478,"1,250,000",Kocaeli Satılık Daire,Körfez Satılık Daire,Esentepe Mahallesi Satılık Daire,105 M2,2+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15094959,"1,580,000",Kocaeli Satılık Daire,Körfez Satılık Daire,Mimar Sinan Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,5,Çatı Katı,Kombi Doğalgaz,Krediye Uygun
15094824,"2,300,000",Kocaeli Satılık Daire,Körfez Satılık Daire,İlimtepe Mahallesi Satılık Daire,140 M2,3+1,11-15,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15072343,"2,900,000",Kocaeli Satılık Daire,Gölcük Satılık Daire,Karaköprü Mahallesi Satılık Daire,135 M2,3+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
15073480,"2,350,000",Kocaeli Satılık Daire,Körfez Satılık Daire,Güney Mahallesi Satılık Daire,94 M2,2+1,5-10,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15073544,"2,475,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Atakent Mahallesi Satılık Daire,100 M2,3+1,21 Ve Üzeri,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15072453,"1,780,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Mustafapaşa Mahallesi Satılık Daire,105 M2,2+1,5-10,5,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15073620,"3,250,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Rahmiye Mahallesi Satılık Daire,123 M2,3+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
15073743,"3,049,999",Kocaeli Satılık Daire,Başiskele Satılık Daire,Fatih Mahallesi Satılık Daire,135 M2,2+1,0 (Yeni),6,2.Kat,Kombi Doğalgaz,Krediye Uygun
15072534,"3,100,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,135 M2,2+1,0 (Yeni),3,1.Kat,Yerden Isıtma,Bilinmiyor
15073862,"2,780,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Köseköy Mahallesi Satılık Daire,130 M2,2+1,3,3,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15073864,"2,225,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Ataevler Mahallesi Satılık Daire,90 M2,2+1,4,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15073869,"2,150,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Bekirdere Mahallesi Satılık Daire,100 M2,2+1,2,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15073870,"3,500,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Alikahya Fatih Mahallesi Satılık Daire,250 M2,6+1,5-10,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15073924,"3,330,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Alikahya Fatih Mahallesi Satılık Daire,145 M2,3+1,11-15,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15073921,"4,250,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Mahmutpaşa Mahallesi Satılık Daire,250 M2,4+1,5-10,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15073929,"4,250,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
15063293,"2,900,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Mevlana Mahallesi Satılık Daire,130 M2,3+1,4,5,2.Kat,Kombi Doğalgaz,Bilinmiyor
15063569,"2,600,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Cedit Mahallesi Satılık Daire,105 M2,2+1,5-10,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15064956,"1,825,000",Kocaeli Satılık Daire,Kandıra Satılık Daire,Orhan Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),4,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil
15063274,"3,550,000",Kocaeli Satılık Daire,Körfez Satılık Daire,Yavuz Sultan Selim Mahallesi Satılık Daire,160 M2,4+1,5-10,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15064509,"4,695,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Yeşilyurt Mahallesi Satılık Daire,170 M2,3+1,5-10,4,Bahçe Dublex,Kombi Doğalgaz,Bilinmiyor
15073923,"2,900,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Serdar Mahallesi Satılık Daire,140 M2,3+1,5-10,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15063715,"3,500,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Yahyakaptan Mahallesi Satılık Daire,104 M2,2+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
15064827,"3,850,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Karabaş Mahallesi Satılık Daire,380 M2,9+ Oda,21 Ve Üzeri,4,Bahçe Katı,Doğalgaz Sobalı,Krediye Uygun
15064834,"1,750,000",Kocaeli Satılık Daire,Derince Satılık Daire,Dumlupınar Mahallesi Satılık Daire,115 M2,2+1,21 Ve Üzeri,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15064831,"2,650,000",Kocaeli Satılık Daire,Körfez Satılık Daire,Hacı Osman Mahallesi Satılık Daire,165 M2,4+1,5-10,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15065767,"3,750,000",Kocaeli Satılık Daire,Gölcük Satılık Daire,Topçular Mahallesi Satılık Daire,210 M2,3+2,11-15,4,Villa Tipi,Kombi Doğalgaz,Krediye Uygun
15073909,"1,975,000",Kocaeli Satılık Daire,İzmit Satılık Daire,28 Haziran Mahallesi Satılık Daire,90 M2,2+1,5-10,10,2.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15066545,"1,450,000",Kocaeli Satılık Daire,Körfez Satılık Daire,Yeniyalı Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,26,2.Kat,Kombi Doğalgaz,Bilinmiyor
15066406,"4,250,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Emek Mahallesi Satılık Daire,170 M2,3+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15065360,"2,700,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Atatürk Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15066405,"3,830,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Bayramoğlu Mahallesi Satılık Daire,120 M2,3+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15065368,"1,650,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Paşadağ Mahallesi Satılık Daire,85 M2,2+1,11-15,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15066403,"2,735,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Bayramoğlu Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15066590,"4,850,000",Kocaeli Satılık Daire,Gölcük Satılık Daire,Topçular Mahallesi Satılık Daire,200 M2,4+1,2,2,2.Kat,Kombi Doğalgaz,Krediye Uygun
15067355,"2,430,000",Kocaeli Satılık Daire,Derince Satılık Daire,Yavuz Sultan Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),3,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15067359,"3,300,000",Kocaeli Satılık Daire,Gölcük Satılık Daire,Piyalepaşa Mahallesi Satılık Daire,160 M2,3+1,1,2,Çatı Katı,Kombi Doğalgaz,Krediye Uygun
15069556,"6,350,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Yeşilyurt Mahallesi Satılık Daire,189 M2,3+1,1,4,Bahçe Katı,Yerden Isıtma,Krediye Uygun Değil
15067353,"3,950,000",Kocaeli Satılık Daire,İzmit Satılık Daire,M. Alipaşa Mahallesi Satılık Daire,105 M2,3.5+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15067912,"2,100,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Emekevler Mahallesi Satılık Daire,130 M2,2+1,0 (Yeni),3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15069986,"2,800,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Ataevler Mahallesi Satılık Daire,115 M2,2+1,4,4,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun
15068556,"2,950,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Bağlarbaşı Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15069573,"2,650,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Fatih Sultan Mehmet Mahallesi Satılık Daire,105 M2,2+1,0 (Yeni),3,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
15069564,"3,295,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Nenehatun Mahallesi Satılık Daire,185 M2,3+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15063167,"2,800,000",Kocaeli Satılık Daire,Gebze Satılık Daire,İnönü Mahallesi Satılık Daire,100 M2,2+1,0 (Yeni),6,3.Kat,Kombi Doğalgaz,Krediye Uygun
15073930,"8,300,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Atakent Mahallesi Satılık Daire,135 M2,3+1,16-20,2,Villa Tipi,Kombi Doğalgaz,Krediye Uygun
15067944,"1,790,000",Kocaeli Satılık Daire,Gebze Satılık Daire,Adem Yavuz Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),4,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun
15058581,"2,250,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Ertuğrul Gazi Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun Değil
15071144,"2,260,000",Kocaeli Satılık Daire,İzmit Satılık Daire,28 Haziran Mahallesi Satılık Daire,82 M2,2+1,5-10,9,6.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15058765,"2,500,000",Kocaeli Satılık Daire,Körfez Satılık Daire,Mimar Sinan Mahallesi Satılık Daire,127 M2,3+1,21 Ve Üzeri,5,2.Kat,Merkezi Doğalgaz,Krediye Uygun
15059260,"4,850,000",Kocaeli Satılık Daire,Karamürsel Satılık Daire,Ereğli Mahallesi Satılık Daire,95 M2,2+1,5-10,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15058900,"2,140,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Bağlarbaşı Mahallesi Satılık Daire,65 M2,1+1,0 (Yeni),3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15059647,"3,050,000",Kocaeli Satılık Daire,Gölcük Satılık Daire,Yazlık Yeni Mahallesi Satılık Daire,135 M2,3+1,5-10,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15061451,"3,600,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Fatih Mahallesi Satılık Daire,148 M2,3+1,3,5,Çatı Dubleks,Kombi Doğalgaz,Bilinmiyor
15060514,"2,200,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Cedit Mahallesi Satılık Daire,90 M2,2+1,21 Ve Üzeri,6,2.Kat,Kombi Doğalgaz,Krediye Uygun
15047767,"3,850,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Karabaş Mahallesi Satılık Daire,380 M2,9+ Oda,21 Ve Üzeri,4,Müstakil,Doğalgaz Sobalı,Krediye Uygun
15073936,"1,800,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Çukurbağ Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,3,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15047798,"2,350,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Gündoğdu Mahallesi Satılık Daire,90 M2,2+1,5-10,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15073943,"3,350,000",Kocaeli Satılık Daire,Başiskele Satılık Daire,Serdar Mahallesi Satılık Daire,170 M2,3+1,11-15,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15048074,"3,990,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Serdar Mahallesi Satılık Daire,160 M2,3+1,5-10,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15049699,"1,750,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Yeni Mahallesi Satılık Daire,120 M2,2+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15049736,"2,350,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,12,6.Kat,Kombi Doğalgaz,Krediye Uygun
15058337,"2,350,000",Kocaeli Satılık Daire,Kartepe Satılık Daire,Emekevler Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15050942,"2,500,000",Kocaeli Satılık Daire,Çayırova Satılık Daire,Atatürk Mahallesi Satılık Daire,98 M2,2+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15048679,"2,500,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Bağlarbaşı Mahallesi Satılık Daire,111 M2,3+1,11-15,4,4.Kat,Yerden Isıtma,Krediye Uygun
15051309,"1,750,000",Kocaeli Satılık Daire,İzmit Satılık Daire,Kemalpaşa Mahallesi Satılık Daire,65 M2,1.5+1,21 Ve Üzeri,3,2.Kat,Doğalgaz Sobalı,Bilinmiyor
15068557,"5,500,000",Kocaeli Satılık Daire,Darıca Satılık Daire,Bağlarbaşı Mahallesi Satılık Daire,230 M2,4+1,0 (Yeni),3,3.Kat,Kombi Doğalgaz,Krediye Uygun
