ilan no,Price,City,Town,Neighbourhood,Total Square of Meter,Number of room,Age of Structure,Floor of house,Number of floors,Heating,Credi Accepting
15174152,"2,590,000",Ankara Satılık Daire,Çankaya Satılık Daire,Osman Temiz Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,2,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15174324,"3,499,000",Ankara Satılık Daire,Keçiören Satılık Daire,Kuşcağız Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15174303,"7,750,000",Ankara Satılık Daire,Çankaya Satılık Daire,Anıttepe Mahallesi Satılık Daire,135 M2,3+1,5-10,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15174620,"1,439,000",Ankara Satılık Daire,Mamak Satılık Daire,Bahçelerüstü Mahallesi Satılık Daire,125 M2,3+1,5-10,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15174246,"2,589,000",Ankara Satılık Daire,Keçiören Satılık Daire,Kanuni Mahallesi Satılık Daire,120 M2,3+1,5-10,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15174622,"2,479,000",Ankara Satılık Daire,Mamak Satılık Daire,Durali Alıç Mahallesi Satılık Daire,145 M2,3+1,4,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15174258,"1,200,000",Ankara Satılık Daire,Keçiören Satılık Daire,Köşk Mahallesi Satılık Daire,90 M2,2+1,16-20,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15172796,"3,150,000",Ankara Satılık Daire,Mamak Satılık Daire,Ege Mahallesi Satılık Daire,135 M2,3+1,5-10,13,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15174325,"2,390,000",Ankara Satılık Daire,Keçiören Satılık Daire,Çiçekli Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,2,1.Kat,Kombi Doğalgaz,Krediye Uygun
15172419,"1,249,000",Ankara Satılık Daire,Mamak Satılık Daire,Abidinpaşa Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,3,Kot 2 (-2).Kat,Kombi Doğalgaz,Krediye Uygun
15172939,"2,250,000",Ankara Satılık Daire,Çankaya Satılık Daire,Harbiye Mahallesi Satılık Daire,110 M2,3+1,21 Ve Üzeri,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15172942,"2,900,000",Ankara Satılık Daire,Yenimahalle Satılık Daire,Emniyet Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15174623,"5,699,000",Ankara Satılık Daire,Mamak Satılık Daire,Akşemsettin Mahallesi Satılık Daire,230 M2,4.5+1,0 (Yeni),23,12.Kat,Kombi Doğalgaz,Krediye Uygun
15172845,"1,750,000",Ankara Satılık Daire,Keçiören Satılık Daire,Güçlükaya Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15172532,"2,495,000",Ankara Satılık Daire,Çankaya Satılık Daire,Keklik Pınarı Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15172944,"3,250,000",Ankara Satılık Daire,Çankaya Satılık Daire,Harbiye Mahallesi Satılık Daire,110 M2,3+1,21 Ve Üzeri,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15172945,"3,600,000",Ankara Satılık Daire,Çankaya Satılık Daire,Harbiye Mahallesi Satılık Daire,175 M2,4+1,21 Ve Üzeri,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15171862,"1,650,000",Ankara Satılık Daire,Mamak Satılık Daire,Ekin Mahallesi Satılık Daire,120 M2,2+1,0 (Yeni),4,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15172054,"2,700,000",Ankara Satılık Daire,Mamak Satılık Daire,Durali Alıç Mahallesi Satılık Daire,115 M2,2+1,0 (Yeni),4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15172149,"3,375,000",Ankara Satılık Daire,Pursaklar Satılık Daire,Saray Cumhuriyet Mahallesi Satılık Daire,155 M2,3+1,4,8,8.Kat,Kombi Doğalgaz,Krediye Uygun
15172418,"1,780,000",Ankara Satılık Daire,Mamak Satılık Daire,Akdere Mahallesi Satılık Daire,120 M2,3+1,16-20,4,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15172152,"1,780,000",Ankara Satılık Daire,Sincan Satılık Daire,29 Ekim Mahallesi Satılık Daire,125 M2,3+1,11-15,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15172154,"2,300,000",Ankara Satılık Daire,Sincan Satılık Daire,Osmanlı Mahallesi Satılık Daire,115 M2,3+1,16-20,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15172264,"2,199,000",Ankara Satılık Daire,Sincan Satılık Daire,Fevzi Çakmak Mahallesi Satılık Daire,135 M2,3+1,2,6,1.Kat,Kombi Doğalgaz,Krediye Uygun
15171900,"2,990,000",Ankara Satılık Daire,Yenimahalle Satılık Daire,Güventepe Mahallesi Satılık Daire,130 M2,3+1,2,6,6.Kat,Kombi Doğalgaz,Krediye Uygun
15172278,"1,685,000",Ankara Satılık Daire,Etimesgut Satılık Daire,30 Ağustos Mahallesi Satılık Daire,100 M2,2+1,11-15,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15172365,"3,790,000",Ankara Satılık Daire,Çankaya Satılık Daire,Aydınlar Mahallesi Satılık Daire,125 M2,3+1,21 Ve Üzeri,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15172266,"2,050,000",Ankara Satılık Daire,Sincan Satılık Daire,Menderes Mahallesi Satılık Daire,120 M2,3+1,11-15,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15172371,"1,650,000",Ankara Satılık Daire,Keçiören Satılık Daire,Köşk Mahallesi Satılık Daire,110 M2,2+1,5-10,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15172417,"2,150,000",Ankara Satılık Daire,Mamak Satılık Daire,Akşemsettin Mahallesi Satılık Daire,130 M2,3+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15172151,"3,550,000",Ankara Satılık Daire,Sincan Satılık Daire,Menderes Mahallesi Satılık Daire,188 M2,4+1,1,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15172950,"3,980,000",Ankara Satılık Daire,Keçiören Satılık Daire,Adnan Menderes Mahallesi Satılık Daire,155 M2,3+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15173189,"4,225,000",Ankara Satılık Daire,Çankaya Satılık Daire,Esatoğlu Mahallesi Satılık Daire,110 M2,3+1,0 (Yeni),6,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15171520,"4,450,000",Ankara Satılık Daire,Yenimahalle Satılık Daire,Ragıp Tüzün Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15173044,"1,339,000",Ankara Satılık Daire,Keçiören Satılık Daire,Atapark Mahallesi Satılık Daire,130 M2,3+1,5-10,3,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun Değil
15170966,"3,250,000",Ankara Satılık Daire,Pursaklar Satılık Daire,Fatih Mahallesi Satılık Daire,145 M2,3+1,5-10,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15171025,"3,600,000",Ankara Satılık Daire,Pursaklar Satılık Daire,Fatih Mahallesi Satılık Daire,155 M2,3+1,5-10,8,3.Kat,Kombi Doğalgaz,Krediye Uygun
15172533,"2,650,000",Ankara Satılık Daire,Keçiören Satılık Daire,Adnan Menderes Mahallesi Satılık Daire,130 M2,3+1,11-15,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15172267,"2,549,000",Ankara Satılık Daire,Sincan Satılık Daire,Fevzi Çakmak Mahallesi Satılık Daire,140 M2,3+1,5-10,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15170989,"3,350,000",Ankara Satılık Daire,Keçiören Satılık Daire,Esertepe Mahallesi Satılık Daire,135 M2,3+1,5-10,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15171035,"1,799,000",Ankara Satılık Daire,Keçiören Satılık Daire,Yeşiltepe Mahallesi Satılık Daire,120 M2,3+1,16-20,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15171031,"2,685,000",Ankara Satılık Daire,Altındağ Satılık Daire,Yıldıztepe Mahallesi Satılık Daire,115 M2,3+1,11-15,8,3.Kat,Kombi Doğalgaz,Krediye Uygun
15170960,"2,499,000",Ankara Satılık Daire,Elmadağ Satılık Daire,Hasanoğlan Bahçelievler Mahallesi Satılık Daire,160 M2,3+1,5-10,16,15.Kat,Kombi Doğalgaz,Krediye Uygun
15171093,"3,100,000",Ankara Satılık Daire,Etimesgut Satılık Daire,Yeni Bağlıca Mahallesi Satılık Daire,76 M2,1 Oda,5-10,12,12.Kat,Kombi Doğalgaz,Krediye Uygun
15171098,"6,800,000",Ankara Satılık Daire,Etimesgut Satılık Daire,Bağlıca Mahallesi Satılık Daire,170 M2,4+1,0 (Yeni),10,4.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15171115,"2,375,000",Ankara Satılık Daire,Polatlı Satılık Daire,Şentepe Mahallesi Satılık Daire,190 M2,3+1,4,8,8.Kat,Kombi Doğalgaz,Krediye Uygun
15171080,"6,439,000",Ankara Satılık Daire,Etimesgut Satılık Daire,Bağlıca Mahallesi Satılık Daire,255 M2,3+1,0 (Yeni),4,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15171186,"3,649,000",Ankara Satılık Daire,Yenimahalle Satılık Daire,Güventepe Mahallesi Satılık Daire,180 M2,3+1,5-10,15,5.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15171198,"1,345,000",Ankara Satılık Daire,Keçiören Satılık Daire,Ufuktepe Mahallesi Satılık Daire,115 M2,2+1,11-15,3,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun
15171089,"7,250,000",Ankara Satılık Daire,Etimesgut Satılık Daire,Bağlıca Mahallesi Satılık Daire,165 M2,4+1,0 (Yeni),8,1.Kat,Kombi Doğalgaz,Krediye Uygun
15169795,"1,789,000",Ankara Satılık Daire,Sincan Satılık Daire,İstasyon Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15170942,"2,700,000",Ankara Satılık Daire,Polatlı Satılık Daire,Şehitlik Mahallesi Satılık Daire,160 M2,3+1,11-15,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15171112,"750,000",Ankara Satılık Daire,Polatlı Satılık Daire,Zafer Mahallesi Satılık Daire,175 M2,3+1,21 Ve Üzeri,5,Bodrum Kat,Kombi Doğalgaz,Krediye Uygun
15169796,"2,729,000",Ankara Satılık Daire,Sincan Satılık Daire,Ertuğrulgazi Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15169903,"2,900,000",Ankara Satılık Daire,Yenimahalle Satılık Daire,Ragıp Tüzün Mahallesi Satılık Daire,80 M2,2+1,0 (Yeni),4,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun
15169828,"2,569,000",Ankara Satılık Daire,Sincan Satılık Daire,Osmanlı Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15169877,"2,850,000",Ankara Satılık Daire,Keçiören Satılık Daire,Pınarbaşı Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15169882,"1,549,000",Ankara Satılık Daire,Sincan Satılık Daire,Akşemsettin Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15171064,"3,780,000",Ankara Satılık Daire,Pursaklar Satılık Daire,Mimar Sinan Mahallesi Satılık Daire,185 M2,4+1,0 (Yeni),15,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15170008,"4,650,000",Ankara Satılık Daire,Çankaya Satılık Daire,Koru Mahallesi Satılık Daire,115 M2,2+1,1,12,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15169817,"1,485,000",Ankara Satılık Daire,Mamak Satılık Daire,Diriliş Mahallesi Satılık Daire,60 M2,1+1,5-10,13,Kot 1 (-1).Kat,Merkezi (Pay Ölçer),Krediye Uygun
15170041,"5,500,000",Ankara Satılık Daire,Yenimahalle Satılık Daire,Güventepe Mahallesi Satılık Daire,210 M2,4+1,5-10,17,11.Kat,Merkezi Doğalgaz,Krediye Uygun
15170046,"1,575,000",Ankara Satılık Daire,Keçiören Satılık Daire,Etlik Mahallesi Satılık Daire,105 M2,2+1,21 Ve Üzeri,2,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun
15170098,"3,700,000",Ankara Satılık Daire,Yenimahalle Satılık Daire,Karşıyaka Mahallesi Satılık Daire,145 M2,3+1,4,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15170103,"3,500,000",Ankara Satılık Daire,Pursaklar Satılık Daire,Yunus Emre Mahallesi Satılık Daire,145 M2,3+1,5-10,7,1.Kat,Kombi Doğalgaz,Krediye Uygun
15170136,"4,250,000",Ankara Satılık Daire,Çankaya Satılık Daire,Keklik Pınarı Mahallesi Satılık Daire,130 M2,3+1,0 (Yeni),5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15170184,"1,589,000",Ankara Satılık Daire,Keçiören Satılık Daire,Etlik Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15170196,"2,250,000",Ankara Satılık Daire,Keçiören Satılık Daire,Uyanış Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,3,2.Kat,Merkezi Doğalgaz,Krediye Uygun
15170000,"2,485,000",Ankara Satılık Daire,Polatlı Satılık Daire,Gazi Mahallesi Satılık Daire,210 M2,5+1,11-15,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15168747,"2,290,000",Ankara Satılık Daire,Keçiören Satılık Daire,Hisar Mahallesi Satılık Daire,130 M2,3+1,1,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15168862,"4,800,000",Ankara Satılık Daire,Çankaya Satılık Daire,Barbaros Mahallesi Satılık Daire,140 M2,4+1,21 Ve Üzeri,4,3.Kat,Merkezi Doğalgaz,Krediye Uygun
15169679,"1,600,000",Ankara Satılık Daire,Mamak Satılık Daire,Diriliş Mahallesi Satılık Daire,75 M2,2+1,4,14,Kot 1 (-1).Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil
15168968,"2,635,000",Ankara Satılık Daire,Etimesgut Satılık Daire,Şeker Mahallesi Satılık Daire,110 M2,3+1,5-10,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15169160,"1,670,000",Ankara Satılık Daire,Keçiören Satılık Daire,Emrah Mahallesi Satılık Daire,115 M2,2+1,16-20,2,Kot 2 (-2).Kat,Kombi Doğalgaz,Krediye Uygun Değil
15168722,"3,600,000",Ankara Satılık Daire,Gölbaşı Satılık Daire,İncek Mahallesi Satılık Daire,110 M2,3+1,0 (Yeni),3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15169236,"2,685,000",Ankara Satılık Daire,Etimesgut Satılık Daire,İstasyon Mahallesi Satılık Daire,90 M2,2+1,0 (Yeni),3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15169279,"4,675,000",Ankara Satılık Daire,Çankaya Satılık Daire,Ata Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15169259,"2,624,000",Ankara Satılık Daire,Sincan Satılık Daire,Mustafa Kemal Mahallesi Satılık Daire,165 M2,3+1,4,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15168714,"3,450,000",Ankara Satılık Daire,Keçiören Satılık Daire,Karakaya Mahallesi Satılık Daire,160 M2,4+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15169301,"2,040,000",Ankara Satılık Daire,Çankaya Satılık Daire,Oğuzlar Mahallesi Satılık Daire,115 M2,3+1,21 Ve Üzeri,3,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun Değil
15169295,"6,250,000",Ankara Satılık Daire,Çankaya Satılık Daire,Şehit Cevdet Özdemir Mahallesi Satılık Daire,175 M2,3+1,16-20,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15167321,"7,500,000",Ankara Satılık Daire,Çankaya Satılık Daire,Mebusevleri Mahallesi Satılık Daire,140 M2,3+1,5-10,3,2.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15169276,"12,500,000",Ankara Satılık Daire,Keçiören Satılık Daire,Ovacık Mahallesi Satılık Daire,210 M2,4+1,0 (Yeni),30,11.Kat,Yerden Isıtma,Krediye Uygun
15167331,"2,689,000",Ankara Satılık Daire,Etimesgut Satılık Daire,Alsancak Mahallesi Satılık Daire,145 M2,3+1,5-10,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15169240,"6,249,000",Ankara Satılık Daire,Etimesgut Satılık Daire,Bağlıca Mahallesi Satılık Daire,160 M2,4+1,0 (Yeni),7,2.Kat,Kombi Doğalgaz,Krediye Uygun
15167491,"6,750,000",Ankara Satılık Daire,Keçiören Satılık Daire,Ovacık Mahallesi Satılık Daire,220 M2,4.5+1,2,16,2.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15167375,"1,300,000",Ankara Satılık Daire,Altındağ Satılık Daire,Örnek Mahallesi Satılık Daire,72 M2,2+1,21 Ve Üzeri,5,Yüksek Giriş,Merkezi Doğalgaz,Krediye Uygun
15168705,"5,500,000",Ankara Satılık Daire,Pursaklar Satılık Daire,Mimar Sinan Mahallesi Satılık Daire,210 M2,4+1,3,15,3.Kat,Kombi Doğalgaz,Krediye Uygun
15167508,"4,000,000",Ankara Satılık Daire,Etimesgut Satılık Daire,Şeyh Şamil Mahallesi Satılık Daire,150 M2,3+1,16-20,7,3.Kat,Kombi Doğalgaz,Krediye Uygun
15167574,"2,799,000",Ankara Satılık Daire,Keçiören Satılık Daire,Etlik Mahallesi Satılık Daire,130 M2,3+1,16-20,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15167651,"2,450,000",Ankara Satılık Daire,Keçiören Satılık Daire,Tepebaşı Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,2,2.Kat,Kombi Doğalgaz,Krediye Uygun
15167728,"2,395,000",Ankara Satılık Daire,Keçiören Satılık Daire,Çiçekli Mahallesi Satılık Daire,125 M2,3+1,21 Ve Üzeri,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15167686,"10,200,000",Ankara Satılık Daire,Etimesgut Satılık Daire,Fatih Sultan Mahallesi Satılık Daire,240 M2,4+1,0 (Yeni),14,2.Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil
15167353,"2,690,000",Ankara Satılık Daire,Keçiören Satılık Daire,Kuşcağız Mahallesi Satılık Daire,135 M2,3+1,11-15,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15167735,"2,150,000",Ankara Satılık Daire,Etimesgut Satılık Daire,Yapracık Mahallesi Satılık Daire,98 M2,2+1,5-10,12,11.Kat,Kombi Doğalgaz,Krediye Uygun
15172262,"3,299,000",Ankara Satılık Daire,Mamak Satılık Daire,Akşemsettin Mahallesi Satılık Daire,305 M2,6+1,5-10,12,12.Kat,Kombi Doğalgaz,Krediye Uygun
15168046,"1,750,000",Ankara Satılık Daire,Mamak Satılık Daire,Mutlu Mahallesi Satılık Daire,120 M2,3+1,11-15,7,Kot 2 (-2).Kat,Kombi Doğalgaz,Krediye Uygun
15167919,"3,400,000",Ankara Satılık Daire,Yenimahalle Satılık Daire,İlkyerleşim Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15168179,"2,749,000",Ankara Satılık Daire,Keçiören Satılık Daire,Şehit Kubilay Mahallesi Satılık Daire,135 M2,3+1,5-10,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15168109,"2,225,000",Ankara Satılık Daire,Etimesgut Satılık Daire,30 Ağustos Mahallesi Satılık Daire,120 M2,3+1,16-20,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15168859,"3,150,000",Ankara Satılık Daire,Keçiören Satılık Daire,Esertepe Mahallesi Satılık Daire,135 M2,3.5+1,5-10,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15168249,"3,095,000",Ankara Satılık Daire,Etimesgut Satılık Daire,Atakent Mahallesi Satılık Daire,145 M2,3+1,11-15,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15167821,"2,150,000",Ankara Satılık Daire,Akyurt Satılık Daire,Yıldırım Mahallesi Satılık Daire,135 M2,3+1,4,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15168354,"2,500,000",Ankara Satılık Daire,Keçiören Satılık Daire,Atapark Mahallesi Satılık Daire,140 M2,3.5+1,11-15,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15168322,"3,400,000",Ankara Satılık Daire,Çankaya Satılık Daire,Nasuh Akar Mahallesi Satılık Daire,125 M2,3+1,11-15,5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15168366,"1,680,000",Ankara Satılık Daire,Sincan Satılık Daire,Akşemsettin Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15168385,"6,750,000",Ankara Satılık Daire,Çankaya Satılık Daire,Akpınar Mahallesi Satılık Daire,270 M2,5+1,11-15,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15168584,"2,999,000",Ankara Satılık Daire,Gölbaşı Satılık Daire,İncek Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15168229,"3,299,000",Ankara Satılık Daire,Etimesgut Satılık Daire,Topçu Mahallesi Satılık Daire,150 M2,4+2,11-15,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15167302,"2,600,000",Ankara Satılık Daire,Pursaklar Satılık Daire,Mimar Sinan Mahallesi Satılık Daire,125 M2,3+1,2,3,2.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15167706,"3,025,000",Ankara Satılık Daire,Çankaya Satılık Daire,Şehit Cengiz Karaca Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,6,Kot 2 (-2).Kat,Kombi Doğalgaz,Krediye Uygun
15166827,"4,225,000",Ankara Satılık Daire,Mamak Satılık Daire,Türközü Mahallesi Satılık Daire,220 M2,4+1,5-10,5,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun
15166867,"7,225,000",Ankara Satılık Daire,Çankaya Satılık Daire,Birlik Mahallesi Satılık Daire,220 M2,5+1,11-15,3,Çatı Dubleks,Kombi Doğalgaz,Krediye Uygun
15166956,"3,250,000",Ankara Satılık Daire,Altındağ Satılık Daire,Aydınlıkevler Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,2,2.Kat,Kombi Doğalgaz,Krediye Uygun
15166987,"1,650,000",Ankara Satılık Daire,Etimesgut Satılık Daire,Piyade Mahallesi Satılık Daire,90 M2,2+1,11-15,3,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun
15167153,"3,750,000",Ankara Satılık Daire,Yenimahalle Satılık Daire,Ata Mahallesi Satılık Daire,135 M2,3+1,16-20,8,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15167081,"3,450,000",Ankara Satılık Daire,Çankaya Satılık Daire,Cevizlidere Mahallesi Satılık Daire,145 M2,3+1,11-15,4,Yüksek Giriş,Kombi Doğalgaz,Bilinmiyor
15167163,"2,125,000",Ankara Satılık Daire,Sincan Satılık Daire,Gökçek Mahallesi Satılık Daire,115 M2,3+1,21 Ve Üzeri,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15167189,"1,500,000",Ankara Satılık Daire,Sincan Satılık Daire,Malazgirt Mahallesi Satılık Daire,130 M2,3+1,16-20,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15167198,"3,200,000",Ankara Satılık Daire,Çankaya Satılık Daire,Maltepe Mahallesi Satılık Daire,85 M2,2+1,21 Ve Üzeri,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15167208,"3,950,000",Ankara Satılık Daire,Çankaya Satılık Daire,Maltepe Mahallesi Satılık Daire,85 M2,2+1,4,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15167247,"1,749,000",Ankara Satılık Daire,Sincan Satılık Daire,Malazgirt Mahallesi Satılık Daire,125 M2,3+1,11-15,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15168546,"2,100,000",Ankara Satılık Daire,Keçiören Satılık Daire,Hisar Mahallesi Satılık Daire,135 M2,3+1,11-15,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15167250,"6,500,000",Ankara Satılık Daire,Yenimahalle Satılık Daire,Yunus Emre Mahallesi Satılık Daire,210 M2,4+1,0 (Yeni),3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15167273,"7,500,000",Ankara Satılık Daire,Çankaya Satılık Daire,Aziziye Mahallesi Satılık Daire,180 M2,4+1,21 Ve Üzeri,8,5.Kat,Merkezi Doğalgaz,Krediye Uygun
15167277,"1,850,000",Ankara Satılık Daire,Keçiören Satılık Daire,Etlik Mahallesi Satılık Daire,135 M2,3+1,11-15,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15167262,"2,400,000",Ankara Satılık Daire,Etimesgut Satılık Daire,Yapracık Mahallesi Satılık Daire,117 M2,3+1,11-15,13,9.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15168590,"2,190,000",Ankara Satılık Daire,Pursaklar Satılık Daire,Saray Cumhuriyet Mahallesi Satılık Daire,120 M2,3+1,5-10,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15167260,"3,200,000",Ankara Satılık Daire,Etimesgut Satılık Daire,Yapracık Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),10,Düz Giriş (Zemin),Merkezi Doğalgaz,Krediye Uygun
15168673,"2,100,000",Ankara Satılık Daire,Çankaya Satılık Daire,Murat Mahallesi Satılık Daire,135 M2,3+1,16-20,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15169338,"1,565,000",Ankara Satılık Daire,Sincan Satılık Daire,Selçuklu Mahallesi Satılık Daire,85 M2,2+1,21 Ve Üzeri,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15169424,"2,189,000",Ankara Satılık Daire,Sincan Satılık Daire,Atatürk Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15169307,"5,950,000",Ankara Satılık Daire,Çankaya Satılık Daire,Cevizlidere Mahallesi Satılık Daire,130 M2,3+1,16-20,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15166774,"3,150,000",Ankara Satılık Daire,Etimesgut Satılık Daire,Eryaman Mahallesi Satılık Daire,140 M2,3+1,16-20,6,3.Kat,Kombi Doğalgaz,Bilinmiyor
15169367,"4,870,000",Ankara Satılık Daire,Pursaklar Satılık Daire,Merkez Mahallesi Satılık Daire,180 M2,4+1,1,10,6.Kat,Kombi Doğalgaz,Krediye Uygun
