ilan no,Price,City,Town,Neighbourhood,Total Square of Meter,Number of room,Age of Structure,Floor of house,Number of floors,Heating,Credi Accepting
15152404,"12,950,000",İzmir Satılık Daire,Konak Satılık Daire,Akın Simav Mahallesi Satılık Daire,220 M2,4+1,21 Ve Üzeri,7,7.Kat,Kombi Doğalgaz,Krediye Uygun
15155477,"6,600,000",İzmir Satılık Daire,Torbalı Satılık Daire,Ertuğrul Mahallesi Satılık Daire,358 M2,2+1,1,1,Villa Tipi,Klimalı,Bilinmiyor
15163143,"1,600,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Sarıyer Mahallesi Satılık Daire,110 M2,2+1,11-15,5,Yüksek Giriş,Klimalı,Krediye Uygun
15163173,"6,500,000",İzmir Satılık Daire,Urla Satılık Daire,Sıra Mahallesi Satılık Daire,135 M2,2+1,0 (Yeni),3,Düz Giriş (Zemin),Klimalı,Krediye Uygun Değil
15163203,"3,450,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Bahçelievler Mahallesi Satılık Daire,95 M2,3+1,21 Ve Üzeri,5,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15163355,"1,750,000",İzmir Satılık Daire,Buca Satılık Daire,Atatürk Mahallesi Satılık Daire,60 M2,1+1,3,2,1.Kat,Kombi Doğalgaz,Krediye Uygun
15164069,"3,400,000",İzmir Satılık Daire,Buca Satılık Daire,Aydoğdu Mahallesi Satılık Daire,125 M2,3+1,11-15,10,5.Kat,Merkezi Doğalgaz,Krediye Uygun
15161514,"4,550,000",İzmir Satılık Daire,Bayraklı Satılık Daire,R. Şevket İnce Mahallesi Satılık Daire,140 M2,3+1,11-15,7,6.Kat,Kombi Doğalgaz,Krediye Uygun
15166690,"2,100,000",İzmir Satılık Daire,Bornova Satılık Daire,Evka 4 Mahallesi Satılık Daire,66 M2,2+1,21 Ve Üzeri,6,6.Kat,Isıtma Yok,Krediye Uygun
15166737,"2,755,000",İzmir Satılık Daire,Torbalı Satılık Daire,Muratbey Mahallesi Satılık Daire,110 M2,2+1,1,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15166739,"4,175,000",İzmir Satılık Daire,Torbalı Satılık Daire,Muratbey Mahallesi Satılık Daire,155 M2,3+1,0 (Yeni),4,2.Kat,Yerden Isıtma,Krediye Uygun Değil
15166239,"3,890,000",İzmir Satılık Daire,Balçova Satılık Daire,Onur Mahallesi Satılık Daire,69 M2,2+1,5-10,5,4.Kat,Yerden Isıtma,Krediye Uygun
15168404,"4,250,000",İzmir Satılık Daire,Çeşme Satılık Daire,Musalla Mahallesi Satılık Daire,100 M2,2+1,11-15,3,Düz Giriş (Zemin),Klimalı,Krediye Uygun
15168409,"10,500,000",İzmir Satılık Daire,Çeşme Satılık Daire,Altınyunus Mahallesi Satılık Daire,80 M2,2+1,21 Ve Üzeri,5,Düz Giriş (Zemin),Klimalı,Krediye Uygun
15168412,"8,150,000",İzmir Satılık Daire,Çeşme Satılık Daire,Ilıca Mahallesi Satılık Daire,85 M2,2+1,21 Ve Üzeri,2,2.Kat,Klimalı,Krediye Uygun
15168426,"3,600,000",İzmir Satılık Daire,Çeşme Satılık Daire,İsmet İnönü Mahallesi Satılık Daire,60 M2,2+1,5-10,3,3.Kat,Klimalı,Krediye Uygun
15168428,"3,750,000",İzmir Satılık Daire,Çeşme Satılık Daire,16 Eylül Mahallesi Satılık Daire,50 M2,1+1,0 (Yeni),2,1.Kat,Klimalı,Bilinmiyor
15168438,"10,000,000",İzmir Satılık Daire,Çeşme Satılık Daire,Musalla Mahallesi Satılık Daire,180 M2,4+1,11-15,3,Çatı Katı,Kat Kaloriferi,Krediye Uygun
15168446,"12,250,000",İzmir Satılık Daire,Çeşme Satılık Daire,Musalla Mahallesi Satılık Daire,150 M2,3+1,5-10,3,1.Kat,Klimalı,Krediye Uygun
15161108,"2,500,000",İzmir Satılık Daire,Torbalı Satılık Daire,Fevzi Çakmak Mahallesi Satılık Daire,95 M2,2+1,5-10,3,2.Kat,Klimalı,Krediye Uygun
15168458,"4,500,000",İzmir Satılık Daire,Çeşme Satılık Daire,Reisdere Mahallesi Satılık Daire,85 M2,2+1,0 (Yeni),2,2.Kat,Klimalı,Krediye Uygun
15169581,"9,000,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Bostanlı Mahallesi Satılık Daire,150 M2,3+1,5-10,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15170308,"2,499,000",İzmir Satılık Daire,Balçova Satılık Daire,Fevzi Çakmak Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,5,2.Kat,Jeotermal,Krediye Uygun
15170335,"2,499,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Bostanlı Mahallesi Satılık Daire,135 M2,2+1,21 Ve Üzeri,4,Düz Giriş (Zemin),Klimalı,Bilinmiyor
15170994,"4,700,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Poligon Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,7,7.Kat,Kombi Doğalgaz,Krediye Uygun
15172316,"1,900,000",İzmir Satılık Daire,Balçova Satılık Daire,Eğitim Mahallesi Satılık Daire,105 M2,2+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15172431,"2,700,000",İzmir Satılık Daire,Tire Satılık Daire,4 Eylül Mahallesi Satılık Daire,80 M2,2+1,0 (Yeni),4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15172678,"3,745,000",İzmir Satılık Daire,Bornova Satılık Daire,Kazımdirik Mahallesi Satılık Daire,40 M2,1+1,0 (Yeni),4,1.Kat,Yerden Isıtma,Krediye Uygun
15172435,"2,550,000",İzmir Satılık Daire,Tire Satılık Daire,Hürriyet Mahallesi Satılık Daire,115 M2,3+1,21 Ve Üzeri,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15172762,"2,625,000",İzmir Satılık Daire,Dikili Satılık Daire,İsmetpaşa Mahallesi Satılık Daire,110 M2,2+1,5-10,5,Bahçe Katı,Klimalı,Krediye Uygun
15173378,"3,800,000",İzmir Satılık Daire,Buca Satılık Daire,Kozağaç Mahallesi Satılık Daire,90 M2,2+0,1,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15152753,"2,950,000",İzmir Satılık Daire,Torbalı Satılık Daire,Ertuğrul Mahallesi Satılık Daire,165 M2,3+1,3,5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15173379,"2,150,000",İzmir Satılık Daire,Buca Satılık Daire,Kozağaç Mahallesi Satılık Daire,50 M2,1+1,1,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15153020,"1,450,000",İzmir Satılık Daire,Bergama Satılık Daire,Fatih Mahallesi Satılık Daire,69 M2,1+1,0 (Yeni),3,2.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15153105,"1,600,000",İzmir Satılık Daire,Buca Satılık Daire,Atatürk Mahallesi Satılık Daire,41 M2,1+1,5-10,3,3.Kat,Klimalı,Krediye Uygun
15153254,"3,950,000",İzmir Satılık Daire,Seferihisar Satılık Daire,Camikebir Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15173501,"1,900,000",İzmir Satılık Daire,Buca Satılık Daire,İnönü Mahallesi Satılık Daire,125 M2,3+1,21 Ve Üzeri,3,3.Kat,Sobalı,Krediye Uygun
15153022,"3,000,000",İzmir Satılık Daire,Bergama Satılık Daire,Maltepe Mahallesi Satılık Daire,75 M2,2+1,0 (Yeni),4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15155286,"2,050,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Yaşar Kemal Mahallesi Satılık Daire,105 M2,2+1,11-15,13,10.Kat,Kombi Doğalgaz,Krediye Uygun
15173500,"1,275,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Aydın Mahallesi Satılık Daire,60 M2,1+1,1,3,Yüksek Giriş,Klimalı,Krediye Uygun
15153408,"3,250,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Örnekköy Mahallesi Satılık Daire,65 M2,2+1,0 (Yeni),3,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun Değil
15153471,"5,750,000",İzmir Satılık Daire,Dikili Satılık Daire,İsmetpaşa Mahallesi Satılık Daire,130 M2,2+2,11-15,4,4.Kat,Jeotermal,Krediye Uygun
15153607,"3,250,000",İzmir Satılık Daire,Seferihisar Satılık Daire,Çolak İbrahim Bey Mahallesi Satılık Daire,85 M2,2+1,3,4,2.Kat,Merkezi Doğalgaz,Krediye Uygun
15153542,"3,000,000",İzmir Satılık Daire,Bergama Satılık Daire,Maltepe Mahallesi Satılık Daire,92 M2,2+1,1,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15153634,"1,685,000",İzmir Satılık Daire,Buca Satılık Daire,Yaylacık Mahallesi Satılık Daire,75 M2,2+1,11-15,5,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15153798,"3,800,000",İzmir Satılık Daire,Bayraklı Satılık Daire,R. Şevket İnce Mahallesi Satılık Daire,135 M2,3+1,5-10,7,1.Kat,Kombi Doğalgaz,Krediye Uygun
15153854,"2,650,000",İzmir Satılık Daire,Aliağa Satılık Daire,Kültür Mahallesi Satılık Daire,110 M2,3+1,21 Ve Üzeri,5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15153684,"1,500,000",İzmir Satılık Daire,Bergama Satılık Daire,Gaziosmanpaşa Mahallesi Satılık Daire,58 M2,1+1,3,5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15154068,"2,380,000",İzmir Satılık Daire,Çiğli Satılık Daire,Ataşehir Mahallesi Satılık Daire,60 M2,1+1,4,3,3.Kat,Isıtma Yok,Krediye Uygun
15162914,"4,700,000",İzmir Satılık Daire,Menemen Satılık Daire,29 Ekim Mahallesi Satılık Daire,128 M2,2+1,0 (Yeni),8,5.Kat,Yerden Isıtma,Krediye Uygun
15162912,"3,840,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,İmbatlı Mahallesi Satılık Daire,135 M2,3+1,5-10,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15162922,"5,690,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,İmbatlı Mahallesi Satılık Daire,135 M2,3+1,0 (Yeni),9,7.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15162925,"3,550,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Örnekköy Mahallesi Satılık Daire,90 M2,2+1,1,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15162918,"5,250,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Zübeyde Hanım Mahallesi Satılık Daire,135 M2,3+1,5-10,9,5.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15162933,"2,740,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Örnekköy Mahallesi Satılık Daire,95 M2,2+1,5-10,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15162939,"4,200,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Zübeyde Hanım Mahallesi Satılık Daire,125 M2,3+1,5-10,8,3.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15162942,"2,750,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,İmbatlı Mahallesi Satılık Daire,80 M2,2+1,0 (Yeni),5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15161708,"6,350,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Mavişehir Mahallesi Satılık Daire,170 M2,3+1,21 Ve Üzeri,19,11.Kat,Merkezi Doğalgaz,Krediye Uygun
15162937,"2,600,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Bahçelievler Mahallesi Satılık Daire,110 M2,3+1,21 Ve Üzeri,5,5.Kat,Klimalı,Krediye Uygun
15154406,"3,675,000",İzmir Satılık Daire,Menemen Satılık Daire,9 Eylül Mahallesi Satılık Daire,120 M2,2+1,5-10,11,1.Kat,Kombi Doğalgaz,Krediye Uygun
15154771,"2,700,000",İzmir Satılık Daire,Aliağa Satılık Daire,Fatih Mahallesi Satılık Daire,120 M2,3+1,0 (Yeni),3,Yüksek Giriş,Kombi Doğalgaz,Bilinmiyor
15157742,"1,950,000",İzmir Satılık Daire,Çiğli Satılık Daire,Küçük Çiğli Mahallesi Satılık Daire,135 M2,3+1,11-15,5,Kot 1 (-1).Kat,Merkezi Doğalgaz,Krediye Uygun
15159129,"4,725,000",İzmir Satılık Daire,Menemen Satılık Daire,9 Eylül Mahallesi Satılık Daire,152 M2,3+1,5-10,13,2.Kat,Kombi Doğalgaz,Krediye Uygun
15159130,"3,675,000",İzmir Satılık Daire,Menemen Satılık Daire,9 Eylül Mahallesi Satılık Daire,120 M2,2+1,5-10,11,2.Kat,Kombi Doğalgaz,Krediye Uygun
15159195,"3,200,000",İzmir Satılık Daire,Menderes Satılık Daire,Mithatpaşa Mahallesi Satılık Daire,95 M2,2+1,5-10,5,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15159203,"4,500,000",İzmir Satılık Daire,Menderes Satılık Daire,Mithatpaşa Mahallesi Satılık Daire,125 M2,3+1,5-10,5,4.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15159252,"2,500,000",İzmir Satılık Daire,Konak Satılık Daire,Kılıç Reis Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15151831,"6,000,000",İzmir Satılık Daire,Seferihisar Satılık Daire,Sığacık Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,3,Bahçe Katı,Isıtma Yok,Krediye Uygun
15159255,"3,925,000",İzmir Satılık Daire,Buca Satılık Daire,Efeler Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15159508,"6,000,000",İzmir Satılık Daire,Bornova Satılık Daire,Kazımdirik Mahallesi Satılık Daire,100 M2,2+1,2,7,6.Kat,Merkezi Doğalgaz,Krediye Uygun
15159507,"3,600,000",İzmir Satılık Daire,Bornova Satılık Daire,Kazımdirik Mahallesi Satılık Daire,55 M2,1+1,3,7,4.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15152722,"4,590,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Bostanlı Mahallesi Satılık Daire,128 M2,3+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15152402,"5,850,000",İzmir Satılık Daire,Konak Satılık Daire,Piri Reis Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,7,2.Kat,Kombi Doğalgaz,Krediye Uygun
15152719,"2,220,000",İzmir Satılık Daire,Menemen Satılık Daire,Gazi Mustafa Kemal Mahallesi Satılık Daire,80 M2,2+1,4,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15152749,"2,250,000",İzmir Satılık Daire,Torbalı Satılık Daire,Yedi Eylül Mahallesi Satılık Daire,105 M2,2+1,0 (Yeni),4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15152750,"3,499,000",İzmir Satılık Daire,Torbalı Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,130 M2,3+1,0 (Yeni),4,2.Kat,Yerden Isıtma,Krediye Uygun
15152982,"2,850,000",İzmir Satılık Daire,Bergama Satılık Daire,Fatih Mahallesi Satılık Daire,130 M2,3+1,0 (Yeni),4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15152984,"2,900,000",İzmir Satılık Daire,Dikili Satılık Daire,İsmetpaşa Mahallesi Satılık Daire,85 M2,2+1,3,4,2.Kat,Klimalı,Krediye Uygun
15152986,"3,995,000",İzmir Satılık Daire,Dikili Satılık Daire,Salimbey Mahallesi Satılık Daire,185 M2,3+1,1,4,Çatı Katı,Merkezi (Pay Ölçer),Krediye Uygun
15152990,"2,985,000",İzmir Satılık Daire,Dikili Satılık Daire,Gazipaşa Mahallesi Satılık Daire,85 M2,2+1,4,3,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15152991,"2,800,000",İzmir Satılık Daire,Bergama Satılık Daire,Fatih Mahallesi Satılık Daire,130 M2,3+1,0 (Yeni),4,3.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15152997,"2,700,000",İzmir Satılık Daire,Bergama Satılık Daire,Turabey Mahallesi Satılık Daire,122 M2,3+1,0 (Yeni),4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15152998,"2,995,000",İzmir Satılık Daire,Bergama Satılık Daire,Turabey Mahallesi Satılık Daire,125 M2,3+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15153003,"2,500,000",İzmir Satılık Daire,Bergama Satılık Daire,Ertuğrul Mahallesi Satılık Daire,85 M2,2+1,0 (Yeni),4,2.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15152752,"3,800,000",İzmir Satılık Daire,Torbalı Satılık Daire,Torbalı Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),5,4.Kat,Yerden Isıtma,Krediye Uygun
15151068,"3,750,000",İzmir Satılık Daire,Aliağa Satılık Daire,Yeni Mahallesi Satılık Daire,120 M2,3+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15151073,"12,000,000",İzmir Satılık Daire,Bayraklı Satılık Daire,Adalet Mahallesi Satılık Daire,175 M2,3+1,5-10,7,2.Kat,Kombi Doğalgaz,Krediye Uygun
15151069,"3,750,000",İzmir Satılık Daire,Bergama Satılık Daire,Ertuğrul Mahallesi Satılık Daire,150 M2,3+1,16-20,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15151079,"1,950,000",İzmir Satılık Daire,Bergama Satılık Daire,Ertuğrul Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15151080,"2,450,000",İzmir Satılık Daire,Konak Satılık Daire,Atilla Mahallesi Satılık Daire,75 M2,2+1,5-10,4,4.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15151096,"2,200,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Vatan Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15168417,"2,750,000",İzmir Satılık Daire,Çeşme Satılık Daire,Ovacık Mahallesi Satılık Daire,50 M2,1+1,0 (Yeni),2,Düz Giriş (Zemin),Klimalı,Krediye Uygun
15168451,"11,000,000",İzmir Satılık Daire,Çeşme Satılık Daire,Alaçatı Mahallesi Satılık Daire,70 M2,1+1,2,2,2.Kat,Klimalı,Krediye Uygun Değil
15151110,"1,850,000",İzmir Satılık Daire,Buca Satılık Daire,Ufuk Mahallesi Satılık Daire,78 M2,1+1,5-10,4,Yüksek Giriş,Isıtma Yok,Krediye Uygun
15153703,"3,000,000",İzmir Satılık Daire,Bayındır Satılık Daire,Sadıkpaşa Mahallesi Satılık Daire,140 M2,3+1,11-15,2,Bahçe Dublex,Isıtma Yok,Krediye Uygun
15148213,"1,750,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Üçkuyular Mahallesi Satılık Daire,105 M2,3+1,21 Ve Üzeri,5,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15148214,"4,650,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Muammer Akar Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,8,8.Kat,Kombi Doğalgaz,Krediye Uygun
15148218,"3,650,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Muammer Akar Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,8,4.Kat,Kombi Doğalgaz,Krediye Uygun
15148221,"4,950,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Muammer Akar Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15148223,"3,850,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Esentepe Mahallesi Satılık Daire,150 M2,3+1,21 Ve Üzeri,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15148275,"3,300,000",İzmir Satılık Daire,Bornova Satılık Daire,Evka 4 Mahallesi Satılık Daire,105 M2,3+1,21 Ve Üzeri,8,7.Kat,Kombi Doğalgaz,Krediye Uygun
15156001,"3,850,000",İzmir Satılık Daire,Buca Satılık Daire,Yaylacık Mahallesi Satılık Daire,115 M2,2+1,2,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15148885,"2,800,000",İzmir Satılık Daire,Menemen Satılık Daire,Kasımpaşa Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15148886,"1,700,000",İzmir Satılık Daire,Menemen Satılık Daire,İsmet İnönü Mahallesi Satılık Daire,90 M2,2+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15149015,"3,495,000",İzmir Satılık Daire,Bornova Satılık Daire,Kazımdirik Mahallesi Satılık Daire,128 M2,3+1,21 Ve Üzeri,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15149016,"3,293,000",İzmir Satılık Daire,Bornova Satılık Daire,Mevlana Mahallesi Satılık Daire,131 M2,3+1,21 Ve Üzeri,8,2.Kat,Kombi Doğalgaz,Krediye Uygun
15145978,"4,100,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,İmbatlı Mahallesi Satılık Daire,125 M2,3+1,16-20,7,3.Kat,Kombi Doğalgaz,Krediye Uygun
15152748,"2,500,000",İzmir Satılık Daire,Torbalı Satılık Daire,Torbalı Mahallesi Satılık Daire,100 M2,2+1,1,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15152995,"1,950,000",İzmir Satılık Daire,Bergama Satılık Daire,Fatih Mahallesi Satılık Daire,110 M2,2+1,5-10,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15146356,"11,500,000",İzmir Satılık Daire,Güzelbahçe Satılık Daire,Mustafa Kemal Paşa Mahallesi Satılık Daire,160 M2,3.5+1,5-10,2,Çatı Dubleks,VRV,Krediye Uygun
15146941,"2,900,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Yalı Mahallesi Satılık Daire,90 M2,2+1,21 Ve Üzeri,4,4.Kat,Klimalı,Krediye Uygun
15146949,"2,300,000",İzmir Satılık Daire,Buca Satılık Daire,Göksu Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15146951,"900,000",İzmir Satılık Daire,Konak Satılık Daire,Atilla Mahallesi Satılık Daire,20 M2,Stüdyo,21 Ve Üzeri,5,Düz Giriş (Zemin),Isıtma Yok,Krediye Uygun
15146964,"3,100,000",İzmir Satılık Daire,Menemen Satılık Daire,30 Ağustos Mahallesi Satılık Daire,95 M2,1+1,2,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15151098,"2,795,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Bahçelievler Mahallesi Satılık Daire,95 M2,2+1,21 Ve Üzeri,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15151100,"2,700,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Kazım Karabekir Mahallesi Satılık Daire,140 M2,2+1,5-10,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15146965,"2,900,000",İzmir Satılık Daire,Menemen Satılık Daire,Atatürk Mahallesi Satılık Daire,110 M2,3+1,0 (Yeni),5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15142345,"5,060,000",İzmir Satılık Daire,Bayraklı Satılık Daire,Körfez Mahallesi Satılık Daire,145 M2,3+1,5-10,9,4.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15142808,"2,300,000",İzmir Satılık Daire,Çiğli Satılık Daire,Ahmet Taner Kışlalı Mahallesi Satılık Daire,75 M2,2+1,21 Ve Üzeri,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15142536,"4,250,000",İzmir Satılık Daire,Buca Satılık Daire,Yiğitler Mahallesi Satılık Daire,150 M2,3+1,16-20,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15143392,"2,200,000",İzmir Satılık Daire,Bayındır Satılık Daire,Demircilik Mahallesi Satılık Daire,110 M2,3+1,0 (Yeni),3,Düz Giriş (Zemin),Doğalgaz Sobalı,Krediye Uygun
15151075,"3,800,000",İzmir Satılık Daire,Bergama Satılık Daire,Fatih Mahallesi Satılık Daire,145 M2,3+1,5-10,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15143388,"2,000,000",İzmir Satılık Daire,Bayındır Satılık Daire,Fatih Mahallesi Satılık Daire,110 M2,2+1,11-15,3,2.Kat,Sobalı,Krediye Uygun
15143393,"2,700,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Örnekköy Mahallesi Satılık Daire,118 M2,3+1,0 (Yeni),15,4.Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil
15143498,"1,750,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Vatan Mahallesi Satılık Daire,80 M2,2+1,0 (Yeni),4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15143777,"1,580,000",İzmir Satılık Daire,Menemen Satılık Daire,Gazi Mustafa Kemal Mahallesi Satılık Daire,55 M2,1+1,3,4,Düz Giriş (Zemin),Isıtma Yok,Krediye Uygun
15143697,"1,125,000",İzmir Satılık Daire,Çiğli Satılık Daire,Yakakent Mahallesi Satılık Daire,80 M2,2+1,11-15,9,Yüksek Giriş,Isıtma Yok,Krediye Uygun
15143782,"3,580,000",İzmir Satılık Daire,Konak Satılık Daire,Güzelyalı Mahallesi Satılık Daire,150 M2,3+1,21 Ve Üzeri,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15142305,"2,850,000",İzmir Satılık Daire,Bergama Satılık Daire,Atatürk Mahallesi Satılık Daire,130 M2,3+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15143806,"6,750,000",İzmir Satılık Daire,Buca Satılık Daire,Aydoğdu Mahallesi Satılık Daire,175 M2,3+1,5-10,8,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15141068,"4,990,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Muammer Akar Mahallesi Satılık Daire,145 M2,3+1,21 Ve Üzeri,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15148884,"2,130,000",İzmir Satılık Daire,Menemen Satılık Daire,Esatpaşa Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun Değil
15148222,"2,750,000",İzmir Satılık Daire,Konak Satılık Daire,Güzelyalı Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15141071,"4,150,000",İzmir Satılık Daire,Konak Satılık Daire,Güzelyalı Mahallesi Satılık Daire,150 M2,3+1,21 Ve Üzeri,4,3.Kat,Klimalı,Krediye Uygun
15141083,"3,250,000",İzmir Satılık Daire,Karabağlar Satılık Daire,Üçkuyular Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,8,3.Kat,Kombi Doğalgaz,Krediye Uygun
15141465,"4,050,000",İzmir Satılık Daire,Karşıyaka Satılık Daire,Yalı Mahallesi Satılık Daire,100 M2,2+1,5-10,5,3.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15141089,"3,580,000",İzmir Satılık Daire,Konak Satılık Daire,Güzelyalı Mahallesi Satılık Daire,115 M2,3+1,21 Ve Üzeri,4,Yüksek Giriş,Isıtma Yok,Krediye Uygun
